# Stellarator field line 1
# X[m] Y[m] Z[m]
1.15 0.0 0.0
1.1498286218089295 0.019852971288387512 0.002412544297531118
1.1495126167932668 0.03970675993504366 0.004789407911063203
1.1490549135476509 0.059560404989109375 0.007129628839241965
1.1484577704102266 0.07941301858788914 0.009432011774362039
1.1477226100662754 0.09926382655032101 0.011694538377013125
1.146849890688901 0.11911218976086774 0.013913857058323528
1.1458390105279823 0.13895760655775494 0.016084856413032506
1.144688242705995 0.15879969561194363 0.018200322695233036
1.1433946974669091 0.17863815794436338 0.020250679797901072
1.1419543097944818 0.19847271604690558 0.022223809757377307
1.1403618508677114 0.2183030277333177 0.024104952577202323
1.13861096208655 0.23812857248040836 0.0258766859508538
1.1366942102955677 0.2579485087335266 0.027518988103807214
1.1346031622977628 0.27776150204621913 0.029009390289014926
1.1323284757032939 0.2975655261099551 0.030323229148077065
1.129860001470994 0.31735764179816195 0.031434012647138174
1.127186891016422 0.33713376331661865 0.03231391572081504
1.124297697362283 0.35688842525083014 0.032934421804393335
1.1211804555621372 0.37661456921865766 0.03326712241782049
1.1178227230037956 0.3963033729510356 0.033284677044770436
1.1142115563216293 0.4159441463171714 0.03296191826292699
1.1103334005019108 0.4355243160228959 0.03227706222478967
1.1061738701349446 0.4550295115112899 0.031212954329922476
1.101717415655102 0.4744437482509409 0.0297582497042541
1.0969468907607456 0.49374968290839083 0.027908406520982223
1.091843070087056 0.5129288931024387 0.02566636717444245
1.086384203164027 0.5319621206676514 0.023042825262846203
1.0805457215201255 0.5508294200119226 0.020056025638696656
1.0743002277491278 0.5695101766880352 0.016731111160729468
1.0676178777825363 0.587983002511742 0.013099095997359412
1.0604672171528944 0.6062255609992024 0.00919559266208678
1.0528164557785504 0.6242144145262795 0.0050594363826159915
1.0446350803170676 0.6419249982347547 0.0007313358105954862
1.0358956296281783 0.6593318088813085 -0.00374735564768882
1.0265754165612888 0.6764088533993509 -0.008335692861019407
1.0166579794892203 0.6931303444810295 -0.012993992448530192
1.0061340899703146 0.7094715756478931 -0.017684480631687715
0.9950022177558971 0.7254098711609549 -0.0223717364096339
0.9832684424013682 0.7409254954670099 -0.02702293349849169
0.970945881272527 0.7560024227355246 -0.03160788821001236
0.9580537602969318 0.7706289016626495 -0.03609892789561709
0.9446162785924118 0.7847977921943787 -0.040470604763349176
0.9306614128292126 0.7985066876684929 -0.04469929000054416
0.9162197804749602 0.8117578605381168 -0.048762690641072914
0.9013236441271224 0.8245580798908044 -0.0526393354052593
0.8860061017871088 0.8369183462039207 -0.05630807630881815
0.8703004764468567 0.848853577229377 -0.05974765162779648
0.8542398951361311 0.8603822630372843 -0.06293635433450886
0.837857032036216 0.8715260918270412 -0.06585184924558192
0.8211839801954818 0.8823095338971968 -0.06847118160137733
0.8042522092227227 0.892759361158433 -0.07077101806566168
0.7870925601962472 0.9029040754369757 -0.0727281553391949
0.7697352234960538 0.9127732221060748 -0.07432031791966139
0.752209641971228 0.9223965775895081 -0.0755272411893282
0.7345442845760314 0.9318032203262198 -0.07633199685360562
0.7167662494552247 0.9410205231147614 -0.07672246681238643
0.6989006846412794 0.9500731355141557 -0.07669281726548043
0.6809700588974407 0.9589820501651238 -0.07624478243972022
0.6629933671222672 0.9677638571966756 -0.07538855518969538
0.6449853987100002 0.9764302793820465 -0.07414311370979966
0.6269562150910659 0.9849880469339156 -0.0725358901077291
0.608910962187429 0.9934391224438457 -0.07060179054522193
0.5908500864236637 1.0017812367473182 -0.06838167875565367
0.5727699457211354 1.0100086585395232 -0.06592050642585712
0.5546637334129728 1.0181131017965543 -0.06326530006543353
0.5365225835462863 1.0260846752655326 -0.06046319749931945
0.5183367098268856 1.0339127918195075 -0.05755968371890082
0.5000964449887948 1.0415869752695412 -0.054597124047343744
0.481793082708705 1.0490975229751227 -0.05161364578468052
0.463419468434196 1.0564360016900465 -0.04864238326074553
0.4449703284951431 1.0635955708413498 -0.04571107516036024
0.4264423616983732 1.0705711417887251 -0.042841984310066625
0.40783414068094026 1.0773593932153593 -0.04005209643917059
0.3891458809218764 1.0839586709545121 -0.03735354485561819
0.3703791350460695 1.0903688046020261 -0.03475420277790404
0.3515364619256233 1.0965908730805856 -0.03225838472268403
0.3326211076890259 1.1026269475347765 -0.029867602765165726
0.3136367223994308 1.1084798337794264 -0.027581331707562846
0.29458712430045286 1.1141528294573422 -0.02539774761651207
0.2754761144974588 1.1196495043767658 -0.023314415063354375
0.2563073391052885 1.1249735070567686 -0.021328908235252696
0.2370841929234001 1.1301283966772906 -0.0194393589197443
0.21780975791910287 1.1351174973592384 -0.01764492980583921
0.19848677044989144 1.139943770670863 -0.0159462146532838
0.17911761256116115 1.1446097020353008 -0.014345568005843145
0.15970432433154547 1.1491171968658906 -0.012847366733499255
0.1402486357352683 1.1534674824146638 -0.01145820425265242
0.12075201760509618 1.1576610112195715 -0.01018701619905056
0.10121575185503416 1.1616973615201258 -0.009045133942223275
0.081641021062311 1.1655751290294163 -0.00804625990424483
0.062029016762793376 1.169291803063168 -0.007206356447063789
