# Quasi-isodynamic stellarator surface s = 0.4
# X[m] Y[m] Z[m] |B|[T]
1.0875000000000001 0.0 0.0 0.9546111055003085
1.0819450162982553 0.10656228301050512 0.0 1.0172641232780157
1.064313407924526 0.21170509960417913 0.0 1.0151840694007384
1.035341835642343 0.3140675122420429 0.0 0.9448935103068248
0.996162508751452 0.4126240214524584 0.0 0.8616426800692466
0.9480333397360589 0.5067343773415436 0.0 0.8319726350716374
0.8920656366196749 0.5960592020111466 0.0 0.8763595495607304
0.8290340813030527 0.6803706873995385 0.0 0.9524132874588073
0.7593253236814713 0.7593253236814712 0.0 0.993193913893507
0.6830350951968427 0.8322806715976718 0.0 0.9665969782878041
0.6001748753505073 0.8982251770566106 0.0 0.9029495607202093
0.5109140841759235 0.9558530212230401 0.0 0.8664180709971321
0.4157740214524585 1.0037672814729273 0.0 0.8961511350848153
0.3157082464624841 1.0407506115054246 0.0 0.969990093303158
0.2120441989862939 1.0660181756399867 0.0 1.0231303883179674
0.10630878083710112 1.0793711655380533 0.0 1.0054793950818115
6.62044059619059e-17 1.0812 0.0 0.9269010753875696
-0.10561570643553543 1.0723342630476684 0.0 0.849824287276884
-0.20961102387013283 1.053785778287253 0.0 0.8354745788241287
-0.31137494330462473 1.0264656254085656 0.0 0.8912134894219668
-0.41047072059355927 0.9909639806140281 0.0 0.9652532055525168
-0.5064283203156373 0.9474607473140846 0.0 0.9931749292219896
-0.5985490797155713 0.8957920019404497 0.0 0.9549143168183087
-0.6857974149430301 0.8356465679472029 0.0 0.891493404654138
-0.7668253236814713 0.7668253236814714 0.0 0.8668341375961914
-0.8401299545445342 0.6894768352345457 0.0 0.9091565626158552
-0.9042980339724086 0.6042326286127837 0.0 0.9844881258778923
-0.958259355081821 0.5122002964202574 0.0 1.0259471339160482
-1.001465809610351 0.4148207205935594 0.0 0.9931465061542711
-1.0339348873147258 0.31364071913285335 0.0 0.9089731418960226
-1.056139981322889 0.21007930396924404 0.0 0.8407107035914506
-1.0687798977121516 0.10526563200559653 0.0 0.8419948962533356
-1.0725 1.3134336920855364e-16 0.0 0.9068450798367255
-1.0676539933136902 -0.10515474010134578 0.0 0.9760865547363842
-1.0541827977464515 -0.209689995950658 0.0 0.9902860191944302
-1.0316492895392284 -0.3129473906275956 0.0 0.9421418798823782
-0.9994172814729274 -0.41397219245613537 0.0 0.8817178940818164
-0.9569165912563882 -0.5114825742026113 0.0 0.8701559489914542
-0.903908725953823 -0.6039725013111938 0.0 0.9236026048410049
-0.8406684979604593 -0.6899188063939354 0.0 0.9975353316236766
-0.7680253236814716 -0.7680253236814713 0.0 1.0255635169949553
-0.687254398596632 -0.8374219076658396 0.0 0.9785972900240267
-0.5998568279718335 -0.897749185516887 0.0 0.8917313315615338
-0.5073028673682318 -0.9490969097694065 0.0 0.8345955648246013
-0.41082219245613605 -0.9918125087514518 0.0 0.8512510468243315
-0.3113066564071547 -1.0262405136761468 0.0 0.9226528918995918
-0.2093508965685437 -1.052478030030991 0.0 0.9845280774653924
-0.10540824227474979 -1.0702278440738917 0.0 0.9846943173900209
-1.9817234503802467e-16 -1.0788 0.0 0.9288379878751353
0.10610131667631495 -1.0772647465642768 0.0 0.8740608533450012
0.2117840716847042 -1.064710427383725 0.0 0.8762990707548451
0.31563995956501345 -1.0405254997730058 0.0 0.9389482082888947
0.41612549331503484 -1.004615809610351 0.0 1.0086110628506184
0.5117886312285175 -0.9574891836783622 0.0 1.0219467991531168
0.6014826236067687 -0.9001823606330484 0.0 0.9623265356321048
0.684492078850444 -0.8340560113163089 0.0 0.8757717383826561
0.7605253236814711 -0.7605253236814714 0.0 0.8316612980238536
0.8295726247189772 -0.680812658558929 0.0 0.8628612891395874
0.8916763286010891 -0.595799074709557 0.0 0.9380352407186727
0.9466905759106257 -0.506016655123898 0.0 0.9902902333010654
0.994113980614028 -0.41177549331503527 0.0 0.9766743691975203
1.0330562378668455 -0.31337418373678555 0.0 0.9155816366819707
1.0623562243480886 -0.2113157915855939 0.0 0.8688758416424808
1.0808191118997936 -0.10645139110625453 0.0 0.8850655531394133
1.0871147781337758 0.0 0.00784137122636485 0.95060513630242
1.081558938611899 0.10652425767737098 0.007896817178490093 1.0157477953742222
1.0639308758015074 0.21162900923399072 0.007939169154767438 1.0181765468189825
1.0349676984113436 0.31395401895380515 0.007958425419574528 0.9507079558120197
0.9958016780423211 0.4124745604790157 0.007950038462107772 0.8664520596238654
0.9476903714933266 0.5065510569965257 0.007915988925034449 0.8326262699983069
0.8917443990316558 0.5958445579171355 0.007864317860928843 0.8725544511934726
0.8287375973904708 0.6801273693406606 0.007807227777629683 0.9475887611427661
0.7590558198515995 0.7590558198515994 0.0077582009248453945 0.9917194592275484
0.6827942209192602 0.8319871654412142 0.007728815360155473 0.9694457177549707
0.5999640061311737 0.8979095889677873 0.0077260107042099084 0.906999243088692
0.5107345974367795 0.9555172251524405 0.007750449297464683 0.8675222013824697
0.41562744964301246 1.003413425822701 0.007796359783534538 0.8932206396022389
0.31559625804733776 1.040381435176168 0.00785290005812291 0.9661664913059693
0.21196841963633598 1.0656372071212556 0.00790671771295622 1.0224726383580884
0.10627052299306143 1.078982727128856 0.007945103306757557 1.0092783116739237
6.618046410509018e-17 1.0808089998057824 0.007958991794760322 0.932837888826819
-0.10557744859149575 1.071945824638471 0.007945103306757557 0.8539900274694912
-0.2095352445201749 1.053404809768522 0.00790671771295622 0.8351383403452413
-0.3112629548894784 1.026096449079309 0.00785290005812291 0.8868311016794045
-0.4103241487841132 0.990610124963802 0.007796359783534538 0.9608083822958896
-0.5062488335764934 0.9471249512434851 0.007750449297464683 0.9926388480136651
-0.5983382104962378 0.8954764138516264 0.0077260107042099084 0.9583455333060651
-0.6855565406654477 0.8353530617907452 0.007728815360155473 0.8952418647236104
-0.7665558198515995 0.7665558198515996 0.0077582009248453945 0.8670666860142306
-0.8398334706319524 0.6892335171756678 0.007807227777629683 0.9057008262414619
-0.9039767963843895 0.6040179845187726 0.007864317860928843 0.9810223225948294
-0.9579163868390888 0.5120169760752395 0.007915988925034449 1.0262022702574232
-1.00110497890122 0.4146712596201167 0.007950038462107772 0.997651567347492
-1.0335607500837263 0.3135272258446157 0.007958425419574528 0.9148662176535555
-1.0557574491998702 0.21000321359905558 0.00793916915476744 0.8441175677565813
-1.0683938200257952 0.10522760667246239 0.007896817178490093 0.8406836065226957
-1.0721147781337756 1.312961931360103e-16 0.00784137122636485 0.9020584260392808
-1.0672733371647534 -0.10511724874304046 0.007785925274239605 0.9721951708629997
-1.053809689997306 -0.20961578020498775 0.007743573297962262 0.99068915899023
-1.0312861580862356 -0.3128372359056167 0.0077243170331551736 0.9459971508746525
-0.9990663149866977 -0.4138268173776006 0.007732703990621928 0.8849974194547715
-0.95658008878849 -0.5113027098862449 0.007766753527695252 0.8695089588250231
-0.9035893629903222 -0.60375910980124 0.007818424591800857 0.9197837269159364
-0.8403694208141309 -0.6896733601231222 0.007875514675100016 0.9945878661566397
-0.7677500415236063 -0.767750041523606 0.007924541527884304 1.0267531158989158
-0.6870065085445233 -0.8371198527633869 0.007953927092574227 0.9836851256316529
-0.5996396615872022 -0.8974241730541904 0.007956731748519791 0.897416774383878
-0.5071191694459916 -0.9487532351293758 0.007932293155265016 0.8371483207533543
-0.41067392821360466 -0.9914545672063174 0.007886382669195162 0.8490135872488789
-0.31119499681208446 -1.0258724213214112 0.007829842394606788 0.9176530086879443
-0.20927636980264291 -1.0521033586775577 0.007776024739773479 0.9813382390193389
-0.10537098342735005 -1.0698495486477961 0.0077376391459721425 0.9859984788847027
-1.9810264239084194e-16 -1.078420556461769 0.007723750657969377 0.9329427104530474
0.1060640578289152 -1.0768864511381813 0.0077376391459721425 0.8767241236585994
0.21170954491880342 -1.0643357560302915 0.007776024739773479 0.874805925369237
0.3155282999699432 -1.0401574074182702 0.007829842394606788 0.9349435420710828
0.4159772290725034 -1.0042578680652168 0.007886382669195162 1.0063218587780287
0.5116049333062772 -0.9571455090383315 0.007932293155265016 1.024059510102204
0.6012654572221374 -0.8998573481703517 0.007956731748519791 0.9678552971147846
0.6842441887983354 -0.8337539564138563 0.007953927092574227 0.8810923866620806
0.7602500415236059 -0.7602500415236062 0.007924541527884304 0.833287642342641
0.8292735475726487 -0.6805672122881157 0.007875514675100016 0.8597813296484038
0.8913569656375884 -0.595585683199603 0.007818424591800857 0.9330226568516448
0.9463540734427275 -0.5058367908075316 0.007766753527695252 0.9879181694430287
0.9937630141277983 -0.4116301182365005 0.007732703990621928 0.9788047083984842
1.0326931064138525 -0.31326402901480666 0.0077243170331551736 0.9197518666274257
1.061983116598943 -0.21124157583992367 0.007743573297962262 0.8708028657432819
