# Quasi-isodynamic stellarator surface s = 0.2
# X[m] Y[m] Z[m] |B|[T]
1.0475 0.0 0.0 0.9731187561440213
1.0418561511317521 0.10261387442126008 0.0 1.0378272232309698
1.0245927008142877 0.20380415971888757 0.0 1.0409991582014064
0.99649282276918 0.30228279302554995 0.0 0.9779262017342178
0.9586951954166447 0.39710455212349893 0.0 0.9021506945302987
0.9124207982057663 0.4876990773140922 0.0 0.8784682205842952
0.8587095251229266 0.573771360864965 0.0 0.9259400977306746
0.7982482990225245 0.6551054488228402 0.0 1.0014124022172886
0.7313410524340094 0.7313410524340093 0.0 1.0380936728916215
0.6580236097436972 0.8018040883928216 0.0 1.0048681949213423
0.5782790030937887 0.8654556884586182 0.0 0.9336095456890573
0.4922768514660322 0.9209852112629364 0.0 0.8902792790614024
0.400554552123499 0.9670242322068319 0.0 0.9156648744041994
0.30407978764793797 1.0024167201430314 0.0 0.9886183762807321
0.20417555428025133 1.026459827359792 0.0 1.0445176976073922
0.10233622918372234 1.0390371717277216 0.0 1.0326311334783365
6.371837295963678e-17 1.0406 0.0 0.9614663500956441
-0.10164315478215666 1.0320002692373365 0.0 0.8917007041720313
-0.2017423791640903 1.0142274300070584 0.0 0.8828554813979261
-0.2997464844900786 0.9881317340461725 0.0 0.9409801061521273
-0.39525125126459976 0.9542209313479327 0.0 1.0136927693620283
-0.487791087605746 0.912592937353981 0.0 1.0369079192645088
-0.5766532074588527 0.8630225133424573 0.0 0.9916859929335106
-0.6607859294898847 0.8051699847423527 0.0 0.9206707368283955
-0.7388410524340094 0.7388410524340095 0.0 0.8895859446048996
-0.809344172264006 0.6642115966578473 0.0 0.9281983624103408
-0.8709419224756604 0.5819447874666023 0.0 1.0033854658737509
-0.9226468135515284 0.493164996392806 0.0 1.0482812799281491
-0.9639984962755438 0.3993012512645999 0.0 1.0217021924112681
-0.9950858744415628 0.3018559999163604 0.0 0.9450666687970544
-1.0164192742126503 0.20217836408395243 0.0 0.8838820168366569
-1.0286910325456484 0.10131722341635147 0.0 0.89013404152008
-1.0325 1.2644478201196422e-16 0.0 0.9566460859776799
-1.0281280803464177 -0.10126177746422597 0.0 1.0238288021968733
-1.0154406824244315 -0.20198371007465926 0.0 1.0327604735499587
-0.9939430755538142 -0.3015093356637314 0.0 0.977388056012804
