# Quasi-isodynamic stellarator surface s = 0.8
# X[m] Y[m] Z[m] |B|[T]
1.1675000000000002 0.0 0.0 0.927886955492732
1.1621227466312618 0.1144591001889952 0.0 0.9864013052531804
1.1437548221450033 0.22750697937476227 0.0 0.9740470770235444
1.1130398613886683 0.3376369506750285 0.0 0.8898077267959561
1.071097135421067 0.4436629601103776 0.0 0.7921851747628953
1.0192584227966437 0.5448049773964462 0.0 0.7507934289594341
0.9587778596131713 0.6406348843035096 0.0 0.788694399966886
0.8906056458641091 0.7309011645529351 0.0 0.8653695174605315
0.8152938661763951 0.815293866176395 0.0 0.9139649185633691
0.7330580661031338 0.8932338380073723 0.0 0.9005086973218827
0.6439666198639445 0.9637641542525957 0.0 0.8521537348810717
0.5481885495957063 1.0255886411432475 0.0 0.8292582094568033
0.44621296011037764 1.0772533800051185 0.0 0.8675526970767017
0.3389651640915762 1.1174183942302105 0.0 0.9430018780402081
0.227781488398379 1.145134872200376 0.0 0.9906431169326809
0.11425388414385869 1.1600391531587175 0.0 0.9617478181824194
7.117647196644418e-17 1.1624 0.0 0.8688685181348862
-0.11356080974229299 1.1530022506683326 0.0 0.7777222894706349
-0.22534831328221794 1.1329024748476424 0.0 0.752503063324854
-0.33463186093371683 1.1031334081333517 0.0 0.8030698993609224
-0.4409096592514784 1.0644500791462193 0.0 0.8792320991598568
-0.5437027857354201 1.017196367234292 0.0 0.9162350546823207
-0.6423408242290085 0.9613309791364347 0.0 0.8918296857004981
-0.7358203858493213 0.8965997343569034 0.0 0.8436810091429885
-0.822793866176395 0.8227938661763952 0.0 0.831879321202378
-0.9017015191055907 0.7400073123879423 0.0 0.8814641518914688
-0.971010256965905 0.6488083109051468 0.0 0.9569466782231147
-1.0294844381424058 0.55027089647516 0.0 0.9916010593585383
-1.0764004362799662 0.4458596592514786 0.0 0.9466959689097383
-1.111632913061051 0.33721015756583905 0.0 0.848004650526989
-1.135581395543366 0.22588118373982718 0.0 0.7660935904851979
-1.148957628045158 0.11316244918408663 0.0 0.7574612445611949
-1.1525 1.4114054360173247e-16 0.0 0.8185218661641491
-1.1467058192482351 -0.11294066537558539 0.0 0.8913725452041333
-1.1316670283904913 -0.22510256770265538 0.0 0.9158298888837904
-1.1070617175100563 -0.33582350055532384 0.0 0.882119359527778
-1.0723033800051185 -0.44416260297663057 0.0 0.8367903345183026
-1.0267989104915403 -0.5488354520398684 0.0 0.8371763227791769
-0.9702316409287337 -0.6482880563019672 0.0 0.8965265154676585
-0.9027786059374407 -0.7408912547067221 0.0 0.9691576091359886
-0.8251938661763953 -0.8251938661763951 0.0 0.9891423828698191
-0.7387343531565242 -0.900150413794177 0.0 0.92932990109333
-0.6449563207415326 -0.9652453462893094 0.0 0.8278636734179603
-0.5454518798406087 -1.0204686921449357 0.0 0.7576136095615144
-0.44161260297663135 -1.0661471354210665 0.0 0.7654037163099535
-0.3344952871387766 -1.1026831846685141 0.0 0.8344532764930064
-0.2248280586790391 -1.1302869783351184 0.0 0.9013926726559354
-0.11314588142072193 -1.1487894127207794 0.0 0.9128922399646088
-2.126476702039464e-16 -1.1576 0.0 0.8719053091514808
0.11383895582228706 -1.1558263152111643 0.0 0.8318891848357794
0.2272612337951996 -1.1425193756878522 0.0 0.845046673282197
0.33882859029663526 -1.1169681707653731 0.0 0.9121952198453448
0.4469159038355301 -1.078950436279966 0.0 0.9791225604755175
