# Quasi-Isodynamic Stellarator surface s = 0.4
# X[m] Y[m] Z[m] |B|[T] Helical_Winding
-0.9397351091756592 0.6279109252539355 0.004877258050403222 0.9488536345264752 0.19509032201612886
-0.9899185928790135 0.529122511578571 0.01585983210409112 0.9547575863843776 0.6343932841636447
-1.020588884985413 0.42274175776819306 0.02309698831278216 0.9446645836305122 0.9238795325112864
-1.034519729270805 0.3138181290006644 0.024879618166804923 0.9306047403460294 0.9951847266721968
-1.0368963064377916 0.2062514990407648 0.020786740307563643 0.9333143474793935 0.8314696123025457
-1.0337305371817809 0.1018135713001891 0.011784918420649958 0.947715360281775 0.47139673682599825
-1.03 1.2613862031217737e-16 1.5308084989341915e-17 0.9603562159113563 6.123233995736766e-16
-1.0281010151894727 -0.1012591117789364 -0.01178491842064997 0.9538788495140769 -0.47139673682599875
-1.0271103885556045 -0.20430495894783576 -0.020786740307563625 0.943270928209731 -0.831469612302545
-1.023091740393318 -0.31035148647437677 -0.02487961816680492 0.9400890430113069 -0.9951847266721967
-1.0103462442982938 -0.41849911708107346 -0.023096988312782174 0.9489093213204735 -0.9238795325112868
-0.9832047737518491 -0.525533900490342 -0.015859832104091177 0.9557324919756404 -0.634393284163647
-0.9377885690827306 -0.6266102887459868 -0.004877258050403208 0.949257676832156 -0.19509032201612833
-0.8731838923098407 -0.7166035009119028 0.007257116931361518 0.9502053933748881 0.2902846772544607
-0.7916753236814714 -0.7916753236814712 0.01767766952966369 0.9543440658761795 0.7071067811865476
-0.6979949385180326 -0.8505092934267846 0.02392350839330521 0.9411558911369309 0.9569403357322084
-0.5978659035187067 -0.8947695565073059 0.024519632010080762 0.9296955943804553 0.9807852804032304
-0.4963422972026097 -0.9285911252713429 0.01932526133406845 0.9356083342966454 0.7730104533627379
-0.39649911708107427 -0.9572335459260856 0.009567085809127317 0.9510321107130159 0.3826834323650926
-0.29889239033161313 -0.9853161629368757 -0.0024504285082389853 0.9605823181308589 -0.09801714032955941
-0.20193664580290824 -1.0152040743523878 -0.013889255825489997 0.951495510520038 -0.5555702330195998
-0.10302960314874324 -1.0460771157369142 -0.02204803160870891 0.9418070758116166 -0.8819212643483563
-1.9729059934263857e-16 -1.0739999999999998 -0.025 0.9409727815284369 -1.0
0.10765009915917989 -1.0929897990061486 -0.022048031608708885 0.9512230682175143 -0.8819212643483554
0.21815781324398079 -1.09675339003728 -0.013889255825490035 0.9551463176051285 -0.5555702330196014
0.32778107805067364 -1.0805494035826018 -0.0024504285082390313 0.9481930409861116 -0.09801714032956124
0.43185445614040124 -1.0425888849854128 0.009567085809127273 0.9517747635019429 0.3826834323650909
0.5262473896045163 -0.9845396179977137 0.01932526133406842 0.9530284771815659 0.7730104533627367
0.6087045410849434 -0.9109907239483791 0.024519632010080752 0.9377590975241444 0.98078528040323
0.679579473543448 -0.8280699844299121 0.023923508393305225 0.9295790135744456 0.9569403357322089
0.7416753236814712 -0.7416753236814715 0.017677669529663723 0.9382740808757241 0.7071067811865489
0.7992114040332957 -0.6558958486785218 0.007257116931361646 0.9541925418992102 0.29028467725446583
0.8562392533978386 -0.5721207780684051 -0.004877258050403251 0.9598217843524033 -0.19509032201613002
0.9150313381134327 -0.4890944399655842 -0.01585983210409107 0.9491786204938447 -0.6343932841636428
0.974990905238966 -0.4038544561404016 -0.023096988312782157 0.9406893182745355 -0.9238795325112862
1.032471395910766 -0.31319677386897443 -0.024879618166804923 0.942400059227087 -0.9951847266721968
1.0815998992331861 -0.21514359651407314 -0.020786740307563653 0.9532399830905779 -0.831469612302546
1.1158684724301642 -0.10990345181166192 -0.011784918420649932 0.9539719859537722 -0.47139673682599725
1.1296147781337758 0.0 0.00784137122636485 0.9478969600684319 0.0
1.121101073661277 0.11041881805012276 0.019903519407641016 0.9550725066700001 0.469126832692346
1.090984436244608 0.21701029698777652 0.029117101175941424 0.9541392283644377 0.827465858855546
1.043503236001241 0.3165432459745064 0.03330626035921816 0.9376686420792851 0.9903926402016152
0.9848529867711517 0.4079394640642614 0.03148169571786162 0.9311643346797945 0.919430800040282
0.9213892574481973 0.49249281865149236 0.02407429182380398 0.940009809817086 0.6313385071030749
0.8578608066537119 0.5732042653142282 0.01283336244958803 0.9551604978702989 0.19415090879201183
0.7962273895085825 0.6534469312465642 0.00041353705132746513 0.960818985051244 -0.2888868771906088
0.7354173765075863 0.7354173765075862 -0.010252149810896113 0.9490357218537593 -0.7037018687631912
0.6720677125469121 0.8189168771722589 -0.016644916497987258 0.9396373090858385 -0.9523324064572586
0.6019675249148962 0.9009080667251149 -0.01725506339449062 0.9421220699154654 -0.9760625312022029
0.5217035899685942 0.9760387667893664 -0.011938499752204422 0.9523382655221176 -0.7692881967445468
0.4299539098842449 1.0380005604378835 -0.0019507717969139728 0.9513159141018315 -0.38084070704023065
0.3280098664827273 1.0813036179663973 0.010349443893394181 0.948444917646932 0.09754516100806444
0.21938016523385698 1.102898568469263 0.022057359484811752 0.9565078478381988 0.5528950104948213
0.10864716412578823 1.1031131694996308 0.030408063237037257 0.9513862213135517 0.8776745724069158
6.647296405470925e-17 1.085585886493809 0.033429474068342215 0.9349196470384828 0.9951847266721969
-0.10402666811535102 1.0562004862303964 0.03040806323703727 0.9319965728888402 0.8776745724069162
-0.20315899779278393 1.021349252784371 0.022057359484811762 0.9428063450879169 0.5528950104948217
-0.29912117876366623 0.9860703773206714 0.010349443893394174 0.9578945904339863 0.09754516100806417
-0.39459857082491745 0.952645221378556 -0.0019507717969139589 0.9591657977228845 -0.3808407070402301
-0.4917984975666871 0.9200902740629957 -0.011938499752204415 0.9465693041369898 -0.7692881967445465
-0.5911288873486589 0.8846868992840421 -0.01725506339449061 0.9389841655726023 -0.9760625312022025
-0.6904831775214961 0.841356186169132 -0.016644916497987265 0.944146657380419 -0.952332406457259
-0.785417376507586 0.7854173765075863 -0.010252149810896137 0.9533735335705569 -0.7037018687631922
-0.8701998777851271 0.714154583479946 0.00041353705132747033 0.9499693007036729 -0.28888687719060857
-0.9394101223386038 0.6276937759918101 0.012833362449588036 0.9496414525573647 0.19415090879201208
-0.9895626930866132 0.5289322791762505 0.02407429182380396 0.9572702876142231 0.6313385071030742
-1.020208325830479 0.42258412500493414 0.031481695717861614 0.9480795452148064 0.9194308000402817
-1.0341235804837927 0.31369795857990923 0.03330626035921816 0.9328458225509919 0.9903926402016152
-1.0364949255670262 0.20617165942153995 0.029117101175941438 0.9333853815597221 0.8274658588555465
-1.0333336164205855 0.10177447801739738 0.019903519407641034 0.9458034143178029 0.4691268326923466
-1.0296147781337757 1.2609144423963406e-16 0.007841371226364866 0.9600413052257094 6.093748950397198e-16
-1.0277312021153753 -0.10122268837028872 -0.004220776954911344 0.956910780191401 -0.4691268326923471
-1.0267561295542051 -0.2042344924512019 -0.01343435872321172 0.9443303220914936 -0.8274658588555458
-1.022750620496338 -0.31024800888491544 -0.017623517906488455 0.9388952488394096 -0.9903926402016151
-1.010015006257867 -0.4183619137923548 -0.01579895326513193 0.946398525177123 -0.9194308000402821
-0.9828812028336195 -0.5253609482312783 -0.008391549371074322 0.9537328531626214 -0.6313385071030765
-0.9374729553682661 -0.6263994024041473 0.0028493800031416773 0.9487922481189872 -0.19415090879201155
-0.872879628696019 -0.7163537982172185 0.015269205401402199 0.951325075189339 0.2888868771906074
-0.7913884848676195 -0.7913884848676193 0.025934892263625817 0.9571669656195867 0.7037018687631913
-0.6977330169168714 -0.850190141032342 0.032327658950716945 0.9444980603627349 0.9523324064572581
-0.5976361428034798 -0.894425695296863 0.032937805847220315 0.9315291745560277 0.9760625312022029
-0.49615017691417695 -0.9282316934924502 0.027621242204934136 0.9352368354192592 0.7692881967445473
-0.39634746797237214 -0.956867432591135 0.01763351424964373 0.9489348556088812 0.3808407070402329
-0.29878138837669493 -0.9849502385311819 0.005333298559335557 0.9613351157655583 -0.09754516100806296
-0.20186462420512186 -1.0148419973295504 -0.006374617032082 0.9543335010598011 -0.5528950104948193
-0.10299434229462327 -1.0457191062770215 -0.014725320784307598 0.9423829042505308 -0.8776745724069173
-1.9722514254198472e-16 -1.0736436697737424 -0.017746731615612514 0.9394037459791656 -0.9951847266721969
0.10761483830505993 -1.0926317895462558 -0.014725320784307574 0.9486636082780543 -0.8776745724069164
0.2180857916461944 -1.0963913130144423 -0.006374617032082039 0.9534237352150957 -0.5528950104948208
0.32767007609575544 -1.080183479176908 0.005333298559335509 0.948039643619276 -0.09754516100806478
0.43170280703169917 -1.0422227716504626 0.017633514249643684 0.9532391832017569 0.38084070704023115
0.5260552693160836 -0.9841801862188211 0.0276212422049341 0.9561127870679599 0.7692881967445461
0.6084747803697165 -0.9106468627379363 0.03293780584722031 0.9409363386744434 0.9760625312022024
0.6793175519422868 -0.8277508320354696 0.03232765895071696 0.9309826407971572 0.9523324064572587
0.7413884848676192 -0.7413884848676197 0.025934892263625848 0.9374677826887958 0.7037018687631926
0.7989071404194741 -0.6556461459838375 0.015269205401402329 0.952103335082885 0.28888687719061246
0.8559236396833741 -0.5719098917265657 0.002849380003141633 0.9615978256246326 -0.19415090879201324
0.9147077671952031 -0.48892148770652066 -0.008391549371074211 0.9516573016581259 -0.6313385071030723
0.9746596671985392 -0.403717252851683 -0.015798953265131914 0.9407943421571842 -0.9194308000402814
1.032130276013786 -0.3130932962795131 -0.01762351790648846 0.9405004463909659 -0.9903926402016152
1.081245640231787 -0.21507313001743927 -0.013434358723211748 0.9507139676697578 -0.8274658588555468
1.115498659356067 -0.10986702840301425 -0.004220776954911306 0.952553018185776 -0.4691268326923456
1.1284628224322586 0.0 0.015607225761290262 0.9483650858601426 0.0
1.1199141339415999 0.11030191469143139 0.02794393382904862 0.9572008779381702 0.46233898070905394
1.0897841591495145 0.21677154702927992 0.03736723611531827 0.9578691040066557 0.8154931568489171
1.0423186047695807 0.31618389201908453 0.04165174938084726 0.9413541104843675 0.9760625312022028
0.9837149742990471 0.40746808386416594 0.03978565380708285 0.9331238393294768 0.9061274463528878
0.9203249855805512 0.4919239534865563 0.032209641805935524 0.9399231201383554 0.6222035950943673
0.8568889759434423 0.5725549087939521 0.020712845214159618 0.9537376022801755 0.19134171618254522
0.7953563025269516 0.6527320486357727 0.008010318442957184 0.9630183805066284 -0.28470693857777885
0.7346460191582238 0.7346460191582237 -0.0028981419062222534 0.9521024294627255 -0.6935199226610737
0.6713893689808024 0.8180903131453944 -0.00943642142150427 0.9402025900009955 -0.9385529955102759
0.6013746097442494 0.9000207064639532 -0.01006045654588577 0.9406217461969874 -0.9619397662556434
0.5211920442931646 0.9750817321440176 -0.00462287672238839 0.950341959349803 -0.7581572742560008
0.4295257280229563 1.0369668379811983 0.005592192947860945 0.9505253277648998 -0.37533027751786585
0.3276730131599234 1.0801931613799 0.018172387442349253 0.9492241162432004 0.09613376846245118
0.21914606560234384 1.1017216701466646 0.030146799840754527 0.9590000186504558 0.5448951067758183
0.10852678429954926 1.1018909326125959 0.03868758319072668 0.955284771055322 0.8649753945474727
6.639713684084327e-17 1.0843475341146778 0.041777767693387036 0.9383452181443324 0.9807852804032304
-0.10390628828911203 1.054978249343361 0.038687583190726696 0.9335484573217353 0.8649753945474731
-0.20292489816127077 1.020172354461773 0.03014679984075454 0.9423216878780564 0.5448951067758186
-0.2987843254408623 0.984959920734174 0.018172387442349246 0.9566779056986419 0.0961337684624509
-0.3941703889636288 0.9516114989218709 0.005592192947860959 0.9621872626711947 -0.3753302775178653
-0.49128695189125743 0.9191332394176469 -0.004622876722388383 0.9491733373574531 -0.7581572742560004
-0.590535972178012 0.8837995390228803 -0.010060456545885763 0.9390691005070485 -0.961939766255643
-0.6898048339553865 0.8405296221422673 -0.00943642142150428 0.9423857621614049 -0.9385529955102764
-0.7846460191582236 0.7846460191582237 -0.002898141906222281 0.9515197166897562 -0.6935199226610747
-0.8693287908034961 0.7134397008691545 0.008010318442957189 0.9494965423983017 -0.2847069385777786
-0.9384382916283341 0.627044419471534 0.020712845214159625 0.9507384239762656 0.19134171618254547
-0.988498421218967 0.5283634140113145 0.03220964180593551 0.9601211146274149 0.6222035950943665
-1.0190703133583745 0.4221127448048387 0.03978565380708284 0.9520612002496136 0.9061274463528874
-1.0329389492521324 0.3133386046244873 0.04165174938084726 0.9359532467869934 0.9760625312022028
-1.0352946484719328 0.20593290946304335 0.03736723611531828 0.9345275233801635 0.8154931568489175
-1.0321466767009082 0.10165757465870601 0.027943933829048636 0.9449473879131441 0.4623389807090545
-1.0284628224322585 1.259503703533718e-16 0.015607225761290278 0.9593406354377568 6.005577771483277e-16
-1.0266253243951464 -0.10111376892168196 0.0032705176935318783 0.9604036571617134 -0.462338980709055
-1.0256967642578492 -0.20402377159218385 -0.006152784592737735 0.9464271941691856 -0.8154931568489169
-1.0217305459764812 -0.30993857266228453 -0.010437297858266727 0.9385246975933306 -0.9760625312022027
-1.0090244821399885 -0.417951625268872 -0.008571202284502333 0.9444530407969498 -0.9061274463528879
-0.9819136062437546 -0.5248437570788875 -0.000995190283355046 0.9520855344232618 -0.6222035950943688
-0.9365291537574751 -0.6257687743293829 0.010501606308420914 0.9486368751588072 -0.19134171618254495
-0.8719697680794827 -0.7156070949066168 0.02320413307962331 0.952751766992815 0.2847069385777775
-0.7905307308406432 -0.790530730840643 0.03411259342880278 0.9603556836835468 0.6935199226610738
-0.6969497745615878 -0.8492357574610392 0.04065087294408479 0.948470772917389 0.9385529955102755
-0.596949073379086 -0.893397423236964 0.041274908068466294 0.934276597930069 0.9619397662556434
-0.4955756662722798 -0.9271568596802879 0.03583732824496893 0.9359685749756156 0.7581572742560011
-0.3958939811100824 -0.9557726184578372 0.02562225857471964 0.947763962253597 0.375330277517868
-0.29844945152144603 -0.9838559893661619 0.013042064080231315 0.9614617755293657 -0.09613376846244971
-0.20164925301912037 -1.013759253260699 0.0010676516818260515 0.9579367510908439 -0.5448951067758163
-0.10288889931356414 -1.0446485257241507 -0.007473131668146197 0.943961053782395 -0.8649753945474741
-1.9702940252479582e-16 -1.0725781107498389 -0.010563316170806506 0.9386102403127016 -0.9807852804032304
0.10750939532400079 -1.091561208993385 -0.007473131668146173 0.9466165013163267 -0.8649753945474733
0.21787042046019292 -1.095308568945591 0.00106765168182601 0.9520325771631444 -0.5448951067758179
0.32733813924050653 -1.079089230011888 0.013042064080231265 0.9481976310443033 -0.0961337684624515
0.43124932016940937 -1.0411279575171644 0.025622258574719593 0.9550101938158041 0.37533027751786635
0.5254807586741864 -0.9831053524066589 0.035837328244968894 0.9596006187944301 0.758157274256
0.6077877109453227 -0.9096185906780373 0.04127490806846629 0.9448081455592245 0.9619397662556429
0.6785343095870032 -0.8267964484641667 0.0406508729440848 0.9333433784943499 0.938552995510276
0.740530730840643 -0.7405307308406434 0.034112593428802816 0.9377890885294634 0.6935199226610751
0.7979972798029377 -0.6548994426732359 0.023204133079623438 0.9507214424446477 0.2847069385777825
0.8549798380725832 -0.5712792636518013 0.010501606308420869 0.9627589303215541 -0.1913417161825466
0.9137401706053382 -0.48840429655412987 -0.0009951902833549332 0.9550852304786935 -0.6222035950943646
0.9736691430806609 -0.4033069643282001 -0.008571202284502314 0.9418591493854692 -0.9061274463528872
1.0311102014939293 -0.3127838600568822 -0.01043729785826673 0.9393264962254545 -0.9760625312022028
1.080186274935431 -0.21486240915842122 -0.0061527845927377665 0.9486507530064733 -0.8154931568489179
1.1143927816358379 -0.10975810895440746 0.0032705176935319165 0.9514522938104263 -0.46233898070905355
1.1265552268585768 0.0 0.02322277418035699 0.9491443735311823 0.0
1.117948606141789 0.11010832710009048 0.03582872809865698 0.9596266128533283 0.4510985516013379
1.0877965451546574 0.21637618602412592 0.04545769181624544 0.9620179207046092 0.7956668099479272
1.040356899739618 0.3155888153040295 0.049835713610305574 0.9457565288649105 0.9523324064572585
0.9818304681919786 0.40668749587624325 0.047928890924641414 0.9360471277599691 0.8840975900174669
0.9185625911575354 0.4909819340415168 0.04018753418292318 0.9409859555460605 0.6070765223338175
0.8552796606209552 0.5714795986737901 0.028439822617731734 0.9531269000282119 0.18668979824821885
0.7939138150525963 0.6515482297595333 0.015460066085903073 0.9645980723053073 -0.27778511650980087
0.7333686802263251 0.733368680226325 0.004313531068126233 0.9560277094943045 -0.6766590005871762
0.6702660573964753 0.8167215540195579 -0.002367444912007039 0.9416980143851494 -0.9157348061512726
0.6003927643889074 0.898551271047102 -0.0030050994611904476 0.939819950797341 -0.9385529955102759
0.5203449437797506 0.9734969185518608 0.0025511543064761916 0.9487870869038282 -0.7397248827654449
0.4288166748690467 1.0352550322405862 0.012989165551301349 0.9500548463186418 -0.36620521224660363
0.32711519665125527 1.078354286789169 0.02584391993227185 0.9503117535647692 0.09379655517448104
0.21875840536481314 1.0997727705249998 0.038079671160552726 0.9617958776354298 0.5316475653085992
0.1083274398079238 1.099866954023291 0.04680685516657712 0.9596543162370006 0.8439460307948887
6.627156980962426e-17 1.08229686887297 0.049964482243883765 0.9425459654774717 0.9569403357322088
-0.10370694379748656 1.0529542707540565 0.046806855166577135 0.9361043788332738 0.8439460307948891
-0.20253723792374007 1.018223454840108 0.03807967116055275 0.9430034597706736 0.5316475653085997
-0.29822650893219416 0.9831210461434429 0.025843919932271843 0.9559818879746192 0.09379655517448078
-0.39346133580971915 0.9498996931812588 0.012989165551301363 0.9647820025508254 -0.3662052122466031
-0.49043985137784346 0.9175484258254901 0.0025511543064761985 0.9527408284877102 -0.7397248827654446
-0.58955412682267 0.882330103606029 -0.0030050994611904407 0.940042669742987 -0.9385529955102756
-0.6886815223710594 0.8391608630164309 -0.0023674449120070495 0.9412702175513341 -0.915734806151273
-0.7833686802263249 0.783368680226325 0.0043135310681262015 0.9500678542344307 -0.6766590005871772
-0.8678863033291409 0.7122558819929152 0.015460066085903078 0.9493390603257701 -0.27778511650980064
-0.9368289763058472 0.625969109351372 0.02843982261773174 0.9521397928974865 0.18668979824821907
-0.9867360267959512 0.5274213945662749 0.04018753418292316 0.9632898922357085 0.6070765223338167
-1.017185807251306 0.421332156816916 0.04792889092464141 0.9565723498598164 0.8840975900174666
-1.0309772442221696 0.3127435279094323 0.049835713610305574 0.9398893957033735 0.9523324064572585
-1.0333070344770754 0.20553754845788935 0.04545769181624546 0.9367133817583021 0.7956668099479276
-1.0301811489010975 0.10146398706736512 0.035828728098656996 0.9452505227477315 0.45109855160133844
-1.0265552268585767 1.257167572720341e-16 0.023222774180357005 0.9587822635961274 5.859569595647216e-16
-1.0247940322357663 -0.10093340238694763 0.010616820262056974 0.9638361048033572 -0.45109855160133894
-1.0239424949334477 -0.20367482572784568 0.000987856544468542 0.9495232028154551 -0.7956668099479269
-1.0200413407090034 -0.3094261578464631 -0.003390165249591584 0.9389987377193844 -0.9523324064572584
-1.0073842112333897 -0.41727220281339267 -0.001483342563927438 0.9430988213699713 -0.884097590017467
-0.9803113024663571 -0.5239873078666926 0.006258014177790757 0.9508082534021653 -0.6070765223338189
-0.9349662535758039 -0.62472447781479 0.018005725742982256 0.9487948941745528 -0.18668979824821857
-0.870463072915349 -0.7143705821411682 0.030985482274810877 0.9544784405763034 0.27778511650979953
-0.7891103222407184 -0.7891103222407182 0.04213201729258775 0.9638860389311267 0.6766590005871763
-0.695652754504227 -0.8476553339483868 0.04881299327272101 0.953035305787293 0.9157348061512721
-0.595811312099673 -0.891694643149657 0.049450647821904434 0.93790146410786 0.9385529955102759
-0.4946242981284592 -0.9253769750720313 0.043894394054237805 0.9377830275030451 0.7397248827654453
-0.3951430238205901 -0.9539596471847818 0.033456382809412696 0.9477050597164755 0.36620521224660574
-0.2978997764992376 -0.9820439536594524 0.020601628428442174 0.961332427164459 -0.0937965551744796
-0.20129260638715882 -1.011966269563105 0.00836587720016131 0.9618754141789047 -0.5316475653085974
-0.10271428967911439 -1.0428756843542644 -0.000361306805863177 0.9465330291235039 -0.8439460307948902
-1.9670526437443977e-16 -1.0708135848441833 -0.0035189338831697822 0.9386150849433347 -0.9569403357322088
0.10733478568955104 -1.0897883676234987 -0.0003613068058631527 0.945107326044568 -0.8439460307948893
0.21751377382823137 -1.093515585247997 0.008365877200161265 0.9509875340872009 -0.5316475653085988
0.3267884642182981 -1.0772771943051784 0.020601628428442126 0.9486681502035714 -0.09379655517448136
0.4304983628799171 -1.0393149862441093 0.03345638280941264 0.9570781080554426 0.36620521224660413
0.524529390530366 -0.9813254677984022 0.04389439405423777 0.9634638527601775 0.7397248827654441
0.6066499496659097 -0.9079158105907301 0.04945064782190442 0.9493351201962057 0.9385529955102755
0.6772372895296425 -0.8252160249515142 0.048812993272721025 0.9366261566177032 0.9157348061512727
0.7391103222407182 -0.7391103222407185 0.04213201729258779 0.9392296980986541 0.6766590005871777
0.7964905846388041 -0.6536629299077872 0.030985482274811006 0.9503436254622578 0.2777851165098044
0.8534169378909119 -0.5702349671372083 0.01800572574298221 0.9633687639090023 -0.18668979824822018
0.9121378668279408 -0.48754784734193496 0.0062580141777908715 0.9591669279756054 -0.6070765223338149
0.9720288721740621 -0.4026275418727208 -0.0014833425639274173 0.9438910088963504 -0.8840975900174664
1.0294209962264516 -0.3122714452410607 -0.0033901652495915875 0.9389022308595085 -0.9523324064572585
1.0784320056110293 -0.214513463294083 0.0009878565444685107 0.9470748636109374 -0.7956668099479279
1.112561489476458 -0.10957774241967316 0.010616820262057012 0.950681402435768 -0.4510985516013375
1.123910362600903 0.0 0.030614674589207188 0.9502332835113008 0.0
1.1152234193690231 0.1098399196304304 0.043481967337382785 0.9623370707495578 0.43551379684614877
1.0850407360693468 0.21582802151492045 0.05331055276763007 0.9665537750008437 0.7681777567114163
1.0376370132031687 0.3147637467434094 0.057779336998253494 0.9508335671660506 0.9194308000402819
0.9792176172739334 0.40560521758952994 0.055832983245549 0.9398937746322866 0.8535533905932737
0.9161190470008657 0.48967583247858937 0.047931137490016956 0.9431725506707072 0.5861029708014087
0.8530483592725474 0.5699886907780234 0.03593987964391246 0.9535607374471714 0.1802399555017373
0.7919138190284386 0.6499068754407654 0.022691034837917255 0.9657403319658655 -0.2681880719170422
0.7315976611840689 0.7315976611840688 0.01131341675910491 0.9605247209534515 -0.6532814824381882
0.668708595898552 0.814823781693371 0.004493934922422348 0.944124821937273 -0.8840975900174669
0.5990314445563732 0.8965139119409005 0.003843060914019234 0.9397377888886355 -0.9061274463528878
0.5191704464693686 0.9712995886341356 0.009514503493857077 0.9476949159099352 -0.7141685362791037
0.42783357899199614 1.0328816288410978 0.02016890912363957 0.9499124447924617 -0.35355339059327434
0.32634178903463507 1.075804703561744 0.033290160311597775 0.9517044599149422 0.09055602978576792
0.21822091790126902 1.0970706385730018 0.04577957555684812 0.9648794132796017 0.5132799671593364
0.10805105044733894 1.097060725751951 0.05468768613701559 0.9644594226430656 0.814789005417921
6.609747224020477e-17 1.0794536397959706 0.057910775183397725 0.9474796236202453 0.9238795325112867
-0.10343055443690172 1.0501480424827163 0.054687686137015606 0.9396241969349792 0.8147890054179213
-0.20199975046019594 1.01552132288811 0.04577957555684814 0.944841303498784 0.5132799671593368
-0.29745310131557395 0.9805714629160179 0.03329016031159777 0.9561632383398959 0.09055602978576767
-0.3924782399326686 0.9475262897817703 0.020168909123639583 0.9668169987009633 -0.35355339059327384
-0.48926535406746147 0.9153510959077649 0.009514503493857084 0.9570933538116226 -0.7141685362791034
-0.5881928069901359 0.8802927444998276 0.003843060914019241 0.941914857685859 -0.9061274463528876
-0.6871240608731362 0.837263090690244 0.004493934922422338 0.9408223156228159 -0.8840975900174672
-0.7815976611840687 0.7815976611840688 0.01131341675910488 0.9490372628256694 -0.6532814824381891
-0.8658863073049832 0.7106145276741473 0.02269103483791726 0.9495020217739607 -0.268188071917042
-0.9345976749574393 0.6244782014556053 0.035939879643912466 0.953840325897477 0.18023995550173752
-0.9842924826392816 0.5261152930033476 0.04793113749001694 0.9667568274066747 0.5861029708014079
-1.0145729563332608 0.4202498785302027 0.05583298324554899 0.9615746539933414 0.8535533905932734
-1.0282573576857206 0.3119184593488122 0.057779336998253494 0.9446124460816108 0.9194308000402819
-1.030551225391765 0.20498938394868385 0.05331055276763008 0.9399034237164873 0.7681777567114167
-1.0274559621283315 0.10119557959770502 0.0434819673373828 0.9467295966137275 0.4355137968461493
-1.023910362600903 1.2539285481730017e-16 0.030614674589207202 0.9588408856275271 5.657130561438502e-16
-1.022254961981816 -0.10068332579441364 0.017747381841031563 0.9668369570625837 -0.43551379684614977
-1.0215102161535763 -0.2031910153976141 0.007918796410784312 0.95352086236142 -0.7681777567114161
-1.0176992726640437 -0.30871569927224185 0.003450012180160885 0.9403320841113999 -0.9194308000402818
-1.005109990243564 -0.41633018963557333 0.0053963659328653685 0.9423588777911557 -0.8535533905932738
-0.9780897225627118 -0.5227998486687897 0.013298211688397371 0.9499178395437236 -0.5861029708014102
-0.9327993064063699 -0.6232765700066745 0.025289469534501924 0.9492689467106805 -0.18023995550173702
-0.8683740535016922 -0.7126561682147508 0.038538314340497086 0.95649778778212 0.2681880719170409
-0.7871409383791366 -0.7871409383791363 0.04991593241930947 0.9677341883160885 0.6532814824381883
-0.6938544477569649 -0.8454640908367591 0.05673541425599202 0.9581511841413112 0.8840975900174665
-0.594233816228325 -0.8893337537380165 0.057386288264395145 0.9423625191150347 0.9061274463528878
-0.49330523467801096 -0.9229091809294419 0.051714845684557316 0.9406423199972214 0.7141685362791041
